4295570676 1049 0 100591824
4295570692 958 0 100256528
4295570708 980 0 99507152
4295570725 1071 0 106745146
4295570741 1013 0 100281952
4295570757 900 0 100002112
4295570774 1100 0 107086522
4295570791 1063 0 106851818
4295570808 1082 0 107114954
4295570824 1007 0 100184144
4295570841 766 0 102495413
4295570857 521 0 96133696
4295570873 918 0 100136992
4295570889 907 0 93459926
4295570905 700 0 98766384
4295570922 709 0 100570709
4295570938 342 0 68657624
4295570955 766 0 102863514
4295570972 882 0 91940662
4295570988 764 0 98872496
4295571007 899 0 96444603
4295571024 991 0 106711002
4295571041 851 0 97835024
4295571058 1071 0 107083866
4295571075 1081 0 107272986
4295571091 1028 0 100779760
4295571108 988 0 105576522
4295571124 974 0 100706736
4295571140 988 0 100261920
4295571157 1026 0 100300032
4295571173 492 0 85894748
4295571189 674 0 92464214
4295571206 793 0 94641771
4295571223 1006 0 106761434
4295571239 1006 0 100206256
4295571255 1011 0 100098272
4295571272 949 0 97856363
4295571288 908 0 99796080
4295571304 854 0 100240288
4295571320 994 0 99748336
4295571336 961 0 100885008
4295571352 1035 0 100315184
4295571368 1034 0 100500560
4295571384 923 0 94254774
4295571400 992 0 100382176
4295571417 1008 0 106910570
4295571433 958 0 100629152
4295571449 963 0 100062896
4295571467 1024 0 107578058
4295571484 901 0 104806938
4295571501 1021 0 106573546
4295571517 897 0 100817696
4295571534 1061 0 106614010
4295571551 902 0 105523850
4295571568 1075 0 106450170
4295571585 1079 0 106798922
4295571602 1045 0 106848202
4295571619 1020 0 94704230
4295571635 914 0 99874176
4295571652 1060 0 106911354
4295571669 1091 0 106715738
4295571686 1079 0 106477066
4295571702 929 0 99851392
4295571720 953 0 104793066
4295571752 253 0 96156725
4295571768 560 0 75966509
4295571786 573 0 82158764
4295571802 555 0 70998744
4295571818 718 0 89575985
4295571834 744 0 89912934
4295571850 842 0 98518064
4295571867 1031 0 106906266
4295571884 845 0 93108614
4295571901 1034 0 106606394
4295571917 1028 0 100520384
4295571933 950 0 100036784
4295571949 993 0 100006272
4295571965 918 0 96821099
4295571982 987 0 105490810
4295571999 948 0 103455413
4295572015 937 0 99709168
4295572032 1089 0 106907530
4295572049 1076 0 107024634
4295572065 1028 0 100445520
4295572081 871 0 101622656
4295572097 1057 0 98078235
4295572113 1096 0 101099712
4295572129 990 0 101505296
4295572145 1027 0 99698560
4295572162 1141 0 107578074
4295572179 1050 0 107191978
4295572196 953 0 104139861
4295572213 780 0 89834801
4295572229 1016 0 100513696
4295572245 1027 0 100559072
4295572262 998 0 105938970
4295572279 988 0 106989626
4295572296 528 0 67449251
4295572313 721 0 96547760
4295572330 783 0 104743114
4295572347 842 0 91009942
4295572364 813 0 104750890
4295572381 859 0 104607130
4295572397 717 0 93103590
4295572414 817 0 93794934
4295572431 1020 0 106838266
4295572447 987 0 100474704
4295572464 932 0 105120154
4295572481 1034 0 106173690
4295572498 976 0 96892619
4295572514 927 0 95274795
4295572530 896 0 98027264
4295572547 767 0 102972565
4295572563 852 0 98502304
4295572579 876 0 90517350
4295572596 825 0 94020742
4295572612 1008 0 100167152
4295572628 800 0 93371254
4295572644 937 0 99262912
4295572660 804 0 99625456
4295572676 534 0 59746484
4295572693 328 0 91085040
4295572710 469 0 80022487
4295572727 1030 0 105829162
4295572744 920 0 106684634
4295572761 967 0 106982346
4295572778 902 0 93494747
4295572794 903 0 100609360
4295587686 54 0 63839299
4295587708 57 0 69248909
4295587725 59 0 54750324
4295587742 180 0 66450840
4295587759 310 0 92412406
4295587778 320 0 103118954
4295587795 346 0 95312416
4295587811 352 0 96327899
4295587827 413 0 87251617
4295587844 392 0 101596634
4295587861 428 0 104949722
4295587878 390 0 102629162
4295587894 176 0 61421012
4295587910 425 0 98524416
4295587927 268 0 93745494
4295587944 379 0 93481483
4295587961 377 0 95426379
4295587977 331 0 98228064
4295587993 282 0 83938348
4295588009 383 0 100599152
4295588026 449 0 106499738
4295588043 344 0 97505440
4295588060 413 0 104724330
4295588076 450 0 97632400
4295588092 353 0 94962880
4295588109 391 0 103902858
4295588126 389 0 104193098
4295588144 265 0 102394074
4295588160 262 0 87355110
4295588176 353 0 99628784
4295588193 324 0 99413674
4295588209 380 0 91434278
4295588225 331 0 95690907
4295588241 300 0 93533478
4295588258 398 0 106117722
4295588274 318 0 83167820
4295588294 295 0 101828874
4295588310 312 0 91595190
4295588326 93 0 88581579
4295588342 263 0 93382091
4295588361 166 0 102005391
4295588377 169 0 83028673
4295588394 216 0 94091808
4295588410 190 0 92296267
4295588427 174 0 90083094
4295588443 214 0 70452136
4295588459 215 0 86527649
4295588476 313 0 97308021
4295588493 319 0 97956112
4295588510 247 0 86212209
4295588527 384 0 104465866
4295588543 398 0 94842144
4295588559 259 0 92713595
4295588576 256 0 99605525
4295588593 369 0 98168160
4295588610 242 0 96788176
4295588628 184 0 96001136
4295588646 407 0 98407781
4295588663 356 0 88927633
4295588679 276 0 94623115
4295588696 335 0 96212875
4295588712 267 0 90788134
4295588731 37 0 32867217
4295588748 176 0 87888806
4295588765 508 0 105094490
4295588781 362 0 97331840
4295588798 404 0 105519018
4295588814 417 0 98661552
4295588831 346 0 104897018
4295588847 225 0 95532912
4295588865 270 0 93598027
4295588882 347 0 100436693
4295588899 402 0 101420645
4295588916 430 0 104877898
4295588934 344 0 111858436
4295588951 393 0 100442037
4295588969 231 0 86879617
4295588985 344 0 94400128
4295589001 286 0 92842939
4295589017 387 0 97889712
4295589033 334 0 93814251
4295589050 336 0 93528011
4295589066 255 0 96829419
4295589083 257 0 89109974
4295589099 269 0 96905643
4295589115 350 0 99698672
4295589132 305 0 105634474
4295589148 276 0 96752560
4295589166 265 0 98976288
4295589182 75 0 58015348
4295589199 138 0 69947987
4295589217 273 0 97905797
4295589233 267 0 95934592
4295589249 265 0 93046710
4295589265 291 0 89739377
4295589281 211 0 83407447
4295589297 151 0 70981224
4295589317 91 0 82656214
4295589334 58 0 72026013
4295589350 144 0 62423358
4295589367 261 0 93506699
4295589383 237 0 79000167
4295589399 219 0 92136427
4295589415 313 0 98959024
4295589432 333 0 105031114
4295589449 341 0 101212074
4295589465 247 0 88178113
4295589482 272 0 105001674
4295589499 270 0 103315962
4295589515 271 0 88557974
4295589531 276 0 85329628
4295589549 278 0 95651893
4295589565 175 0 75629901
4295589582 204 0 95069664
4295589599 323 0 100341941
4295589615 230 0 85700460
4295589631 238 0 92361819
4295589647 262 0 91998422
4295589663 295 0 86214956
4295589679 279 0 81643927
4295589695 303 0 98894816
4295589712 198 0 95677803
4295589729 300 0 76943986
4295589745 258 0 90958998
4295589762 261 0 103287994
4295589779 294 0 101493717
4295589795 320 0 96253147
4295589811 159 0 92099334
read 256 profiled data
