4295152077 0 0 99445776
4295152095 0 0 108229455
4295152112 0 0 107398394
4295152129 0 0 105349402
4295152145 0 0 86708529
4295152162 0 0 104321674
4295152178 0 0 99025984
4295152196 0 0 98261893
4295152212 0 0 93258448
4295152229 0 0 104616314
4295152245 0 0 98603744
4295152261 0 0 100791136
4295152279 0 0 104045290
4295152295 0 0 98368944
4295152311 0 0 91978838
4295152328 0 0 106461866
4295152345 0 0 97022880
4295152362 0 0 92508400
4295152378 0 0 76238967
4295152395 0 0 73974146
4295152414 0 0 95120240
4295152431 0 0 77230535
4295152448 0 0 74400397
4295152466 0 0 84617756
4295152483 0 0 73981197
4295152499 0 0 90105078
4295152515 0 0 98475216
4295152532 0 0 60538873
4295152549 0 0 50570389
4295152565 0 0 48564048
4295152582 0 0 52502133
4295152599 0 0 49847125
4295152615 0 0 15524185
4295152632 0 0 0
4295185451 863 0 1060007352
4295185468 297 0 60047625
4295185484 513 0 328343122
4295185500 490 0 88850342
4295185517 808 0 105045098
4295185534 941 0 106349514
4295185550 885 0 93844806
4295185566 845 0 87871340
4295185582 951 0 92508694
4295185598 928 0 100103664
4295185615 1147 0 107016186
4295185632 989 0 106634746
4295185648 724 0 94636571
4295185665 828 0 103823418
4295185681 696 0 84190343
4295185698 1039 0 107356474
4295185714 1032 0 100330880
4295185731 1102 0 107047322
4295185748 1168 0 100529008
4295185765 1108 0 107054682
4295185781 828 0 78140573
4295185798 1046 0 98919088
4295185814 1035 0 100472624
4295185830 1085 0 93553974
4295185847 1159 0 106577402
4295185864 1128 0 106717354
4295185881 1074 0 100579152
4295185897 976 0 100905744
4295185913 1011 0 100873360
4295185929 1067 0 100922672
4295185946 1119 0 106539226
4295185962 1027 0 99626976
4295185978 944 0 100650688
4295185995 1031 0 106682410
4295186011 1094 0 100671264
4295186027 1038 0 100064192
4295186044 1080 0 107268202
4295186060 1073 0 100831728
4295186076 1019 0 100664816
4295186092 922 0 99872320
4295186108 1069 0 100469376
4295186124 834 0 86735489
4295186141 670 0 93824182
4295186157 1044 0 100524080
4295186174 1134 0 106892762
4295186190 1041 0 99996192
4295186207 1097 0 107137082
4295186223 958 0 94622310
4295186240 1105 0 103137989
4295186256 297 0 21753779
4295186272 0 0 0
4295186288 0 0 0
4295186305 0 0 0
4295186322 0 0 0
4295186338 0 0 0
4295186354 0 0 0
4295186370 0 0 0
4295186388 0 0 0
4295186404 0 0 0
4295186421 0 0 0
4295186438 0 0 0
4295186454 0 0 0
4295186470 0 0 0
4295186487 0 0 0
4295186504 0 0 0
4295186521 0 0 0
4295186537 207 0 48877221
4295186553 916 0 99568896
4295186569 1019 0 99212368
4295186585 941 0 100250800
4295186601 1057 0 99863056
4295186617 995 0 99799504
4295186633 941 0 93988278
4295186650 1026 0 93783334
4295186666 1003 0 100464608
4295186683 1119 0 100470640
4295186699 899 0 99372800
4295186715 985 0 100596080
4295186731 1043 0 100344224
4295186747 1021 0 100854784
4295186763 905 0 81197122
4295186779 895 0 99774560
4295186795 987 0 99926064
4295186811 1012 0 100158656
4295186827 1028 0 100782768
4295186843 1040 0 100359328
4295186859 940 0 100496768
4295186875 936 0 92707766
4295186891 1021 0 99570592
4295186907 1011 0 100757072
4295186923 1027 0 100263200
4295186939 916 0 99641408
4295186955 981 0 100894448
4295186971 1074 0 100340320
read 128 profiled data
