4295520543 0 0 0
4295520559 203 0 290554623
4295520575 401 0 604751922
4295520591 425 0 576382711
4295520607 30 0 6191882
4295520623 276 0 316406000
4295520639 137 0 27061181
4295520655 378 0 296459821
4295520671 138 0 29717218
4295520687 571 0 625062067
4295520705 119 0 45443915
4295520721 247 0 312457441
4295520737 345 0 354326230
4295520753 479 0 382717496
4295520769 623 0 657208278
4295520785 254 0 54766287
4295520801 381 0 73137608
4295520817 420 0 72923768
4295520833 725 0 384890071
4295520849 520 0 83604551
4295520865 456 0 79975735
4295520881 522 0 80460023
4295520897 541 0 72206744
4295520915 661 0 83707655
4295520931 700 0 96407995
4295520947 846 0 93145174
4295520963 761 0 75248760
4295520979 867 0 90323649
4295520995 852 0 90977969
4295521011 913 0 94236166
4295521027 945 0 91021569
4295521043 878 0 90634193
4295521059 820 0 93599286
4295521075 793 0 86949980
4295521091 839 0 90876657
4295521107 732 0 90708881
4295521123 955 0 91072433
4295521139 897 0 91261313
4295521155 919 0 91052113
4295521171 559 0 73168072
4295521187 662 0 89990433
4295521203 935 0 93959414
4295521219 875 0 87186860
4295521235 895 0 90105713
4295521251 858 0 94327846
4295521267 782 0 87015292
4295521283 912 0 94261430
4295521299 978 0 94505990
4295521315 885 0 91240577
4295521331 867 0 90622257
4295521347 826 0 91220849
4295521363 813 0 78307597
4295521379 588 0 88707217
4295521395 887 0 94626086
4295521411 894 0 87254844
4295521427 809 0 90225681
4295521443 830 0 86750620
4295521459 796 0 94496806
4295521475 813 0 90577537
4295521491 725 0 90572353
4295521507 917 0 91192721
4295521523 795 0 90908129
4295521539 824 0 84615623
4295521555 774 0 93258502
4295521571 797 0 87448556
4295521587 843 0 90898225
4295521603 907 0 75520872
4295521619 800 0 89843089
4295521635 797 0 87758220
4295521651 943 0 94229862
4295521667 788 0 88999489
4295521683 936 0 94200150
4295521699 918 0 91029185
4295521715 905 0 91301265
4295521731 878 0 88041276
4295521747 879 0 91005585
4295521763 962 0 90968977
4295521779 744 0 82218471
4295521795 857 0 93905718
4295521811 918 0 90800097
4295521827 737 0 86539052
4295521843 865 0 91110593
4295521859 796 0 72046915
4295521875 603 0 80874722
4295521891 503 0 65261257
4295521907 840 0 90455457
4295521923 845 0 83307495
4295521939 879 0 89198385
4295521955 896 0 91271953
4295521971 918 0 91549793
4295521987 959 0 93767606
4295522003 903 0 90568497
4295522019 888 0 90802369
4295522035 877 0 94003366
4295522051 877 0 94123158
4295522067 764 0 91100177
4295522083 762 0 93355302
4295522099 830 0 90993905
4295522115 912 0 94099062
4295522131 906 0 91059825
4295522147 957 0 94255782
4295522163 939 0 91229233
4295522179 916 0 91117185
4295522195 862 0 90907857
4295522212 855 0 98056219
4295522228 801 0 90578513
4295522244 810 0 88268540
4295522260 809 0 84292615
4295522276 795 0 87695196
4295522292 913 0 90469873
4295522308 714 0 87812940
4295522324 871 0 91850465
4295522340 891 0 91406881
4295522356 902 0 91343105
4295522372 920 0 94461350
4295522388 903 0 91265553
4295522404 842 0 91664545
4295522420 897 0 87027036
4295522436 879 0 90239345
4295522452 920 0 94504406
4295522468 897 0 91454641
4295522484 962 0 94491126
4295522500 931 0 91088785
4295522516 869 0 91316081
4295522532 931 0 90857377
4295522548 960 0 94127862
4295522564 870 0 86931052
4295522580 929 0 91161649
4295537279 675 0 93671206
4295537296 669 0 95771323
4295537313 749 0 97461163
4295537329 618 0 90804369
4295537347 537 0 91285030
4295537365 411 0 82678167
4295537383 569 0 86164588
4295537399 615 0 92948006
4295537415 576 0 92443798
4295537431 590 0 81987175
4295537448 656 0 100198944
4295537464 528 0 89357041
4295537481 554 0 93385382
4295537497 537 0 90318129
4295537513 597 0 80455042
4295537530 580 0 92804822
4295537547 658 0 99817600
4295537564 673 0 96610107
4295537580 570 0 86683420
4295537597 620 0 96074955
4295537614 578 0 97279579
4295537630 487 0 93672646
4295537647 724 0 97200155
4295537664 488 0 88473185
4295537680 406 0 89910166
4295537698 404 0 92055451
4295537715 611 0 94050246
4295537732 512 0 92230934
4295537748 356 0 43395286
4295537764 0 0 0
4295537780 0 0 0
4295537796 0 0 0
4295537812 0 0 0
4295537828 0 0 0
4295537844 65 0 12756692
4295537860 270 0 72364696
4295537876 425 0 90855953
4295537892 357 0 76874306
4295537908 424 0 89211217
4295537924 561 0 77906322
4295537940 365 0 74066776
4295537956 500 0 92509862
4295537972 530 0 76041597
4295537989 504 0 76387725
4295538005 289 0 51380133
4295538021 351 0 89373174
