4295646907 0 0 0
4295646924 0 0 0
4295646940 0 0 0
4295646957 0 0 0
4295646973 0 0 0
4295646989 0 0 0
4295647005 0 0 0
4295647022 0 0 0
4295647038 0 0 0
4295647054 0 0 0
4295647070 0 0 0
4295647087 0 0 0
4295647103 0 0 0
4295647120 0 0 0
4295647137 0 0 0
4295647153 81 0 28963346
4295647169 212 0 50063248
4295647185 324 0 49742512
4295647201 311 0 49959584
4295647217 276 0 50845712
4295647233 306 0 50614032
4295647249 301 0 50960704
4295647265 286 0 44195158
4295647282 0 0 0
4295647298 0 0 0
4295647314 0 0 0
4295647332 0 0 0
4295647348 0 0 0
4295647365 0 0 0
4295647381 0 0 0
4295647398 0 0 0
4295647415 0 0 0
4295647431 0 0 0
4295647448 0 0 0
4295647466 0 0 0
4295647484 0 0 0
4295647501 0 0 0
4295647518 0 0 0
4295647536 0 0 0
4295647554 0 0 0
4295647570 5 0 10739876
4295647586 176 0 49113632
4295647602 287 0 50670560
4295647618 291 0 51055440
4295647634 254 0 50143312
4295647650 264 0 50507328
4295647666 319 0 50985328
4295647682 118 0 27978477
4295647698 0 0 0
4295647715 0 0 0
4295647731 0 0 0
4295647749 0 0 0
4295647765 0 0 0
4295647782 0 0 0
4295647799 0 0 0
4295647816 0 0 0
4295647833 0 0 0
4295647850 0 0 0
4295647866 0 0 0
4295647882 0 0 0
4295647899 0 0 0
4295647916 0 0 0
4295647932 0 0 0
4295647948 0 0 0
4295647965 0 0 0
4295647983 12 0 18122307
4295647999 206 0 49589712
4295648015 262 0 50419440
4295648031 253 0 50028176
4295648047 218 0 49696656
4295648063 253 0 50438416
4295648079 234 0 47306699
4295648096 0 0 0
4295648113 0 0 0
4295648130 0 0 0
4295648146 0 0 0
4295648162 0 0 0
4295648179 0 0 0
4295648195 0 0 0
4295648212 0 0 0
4295648228 0 0 0
4295648246 0 0 0
4295648262 0 0 0
4295648279 0 0 0
4295648295 0 0 0
4295648ca312 0 0 0
4295648329 0 0 0
4295648346 0 0 0
4295648363 0 0 0
4295648384 15 0 11744660
4295648400 169 0 48748992
4295648416 224 0 49922944
4295648432 216 0 50220192
4295648448 214 0 50013536
4295648464 177 0 49708352
4295648480 136 0 25668024
4295648497 0 0 0
4295648513 0 0 0
4295648530 0 0 0
4295648546 0 0 0
4295648563 0 0 0
4295648580 0 0 0
4295648599 0 0 0
4295648616 0 0 0
4295648633 0 0 0
4295648649 0 0 0
4295648666 0 0 0
4295648683 0 0 0
4295648700 0 0 0
4295648718 0 0 0
4295648734 0 0 0
4295648751 0 0 0
4295648768 0 0 0
4295648784 0 0 32930103
4295648800 0 0 50034880
4295648816 0 0 50711072
4295648832 0 0 50639312
4295648849 0 0 53158741
4295648865 0 0 50063792
4295648881 0 0 50767872
4295648897 0 0 50655552
4295648913 0 0 50567392
4295648929 0 0 50680608
4295648945 0 0 50319168
4295648961 0 0 47418747
4295648977 0 0 50807056
4295648993 0 0 50799792
4295649009 0 0 47553371
read 128 profiled data
